Date,Cow,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
2022-01-05,Cow 37,426.75050414400033,15.120242474259694,52.38953619163361
2022-01-06,Cow 60,410.7889147909336,23.00366349070557,49.351347612830985
2022-01-13,Cow 24,468.5084329422467,21.560954437403925,55.217117214783016
2022-01-05,Cow 16,516.1616076375476,14.411038525260984,58.7982552980837
2022-02-09,Cow 34,512.4011997116916,17.87087468166554,42.43858009079064
2022-01-08,Cow 28,526.7245255008172,26.296462836435776,51.39078846686244
2022-01-01,Cow 32,529.6928276660926,24.8136754303946,57.494641806287966
2022-02-06,Cow 60,516.4005316657826,22.939849051600195,40.26182361766795
2022-02-11,Cow 40,390.3575030761825,17.99538000745642,45.31385018042574
2022-01-22,Cow 51,291.95618082436323,22.896794476001297,66.58576418234533
2022-01-24,Cow 5,669.6652170973583,16.433032663627927,37.4106397599157
2022-02-03,Cow 60,432.5107984153535,18.011969107086298,52.22848973860078
2022-01-19,Cow 23,456.9757585020165,16.643765665332392,41.11731911094184
2022-01-13,Cow 7,491.404799531021,18.70727808943579,66.35301587996071
2022-02-24,Cow 25,247.4111269916517,25.43589270243384,48.86035167356202
2022-01-22,Cow 17,623.2562619035125,17.355623616335905,46.84585956417455
2022-02-10,Cow 43,433.0614835669359,12.850900987762513,48.649838749797446
2022-02-19,Cow 4,412.3281994042262,21.93686653786376,58.013909551904064
2022-02-15,Cow 37,442.183818826298,14.767427590922356,44.08397403281579
2022-01-08,Cow 35,496.61582814166593,19.143214769534357,70.52140686118675
2022-01-31,Cow 48,361.5590602231519,23.012060647528337,58.5433000030489
2022-01-17,Cow 59,389.9079871079108,19.17695268361419,72.73384085127691
2022-01-06,Cow 12,471.21923176200687,18.36835476560741,43.98337214727994
2022-02-19,Cow 57,554.7013537318965,20.049792299800934,35.99035769980681
2022-02-20,Cow 18,448.76315908885,14.924709779889152,52.627059741299526
2022-02-09,Cow 2,505.1682416064292,18.743995591229112,60.39506344332962
2022-01-08,Cow 11,410.9238707258554,19.027636447525826,56.75970322863636
2022-02-17,Cow 19,375.56493538290607,26.76080288226184,33.17661512646545
2022-01-05,Cow 44,319.8607550625477,22.35601382224061,57.87024910818356
2022-01-01,Cow 51,604.6644695408048,16.358179699173462,49.19126506208057
2022-02-21,Cow 3,341.14105714267527,18.58406468700147,54.21433585114856
2022-01-14,Cow 52,449.317108427374,24.963792977094204,51.01448149565957
2022-02-18,Cow 15,380.9059566063658,18.00337219385558,46.10832247713518
2022-02-25,Cow 46,308.53066247992786,12.701029402765082,27.698704823383547
2022-01-06,Cow 29,466.7441122327575,21.78698724450046,47.21844687424399
2022-01-22,Cow 39,347.4026148987579,15.671871821565633,51.42328418533616
2022-02-09,Cow 14,307.65182043261666,22.936265929746444,58.39702300980982
2022-01-07,Cow 28,460.94662616402576,21.629630765694674,59.36427942622907
2022-02-13,Cow 57,428.35912341529007,22.18921635724663,58.37946384155906
2022-02-28,Cow 29,438.1211469902306,14.79514483892216,44.31411359455009
2022-01-14,Cow 11,547.083038218984,22.384463643292,58.3965942295707
2022-02-05,Cow 22,335.7550171049565,14.79563176729897,54.064046179274776
2022-02-14,Cow 17,595.3686447668604,17.104730515767535,49.723026001866906
2022-01-10,Cow 45,443.2967728582176,21.16088539378477,54.67979381186883
2022-02-21,Cow 5,622.5083367266577,23.233732098498383,61.84899931296747
2022-02-21,Cow 33,475.2713533053936,19.65426027184646,52.37776806478795
2022-01-01,Cow 34,350.7579992285571,24.06526191230569,49.99454374671713
2022-01-27,Cow 18,444.75322200500193,21.950959373261185,44.34568912575401
2022-02-20,Cow 57,424.2366189297379,26.735046042805976,46.85400373895102
2022-02-08,Cow 12,518.6434068573584,18.804955675889445,49.3075904207957
2022-02-05,Cow 38,305.41692887110867,19.94506687642341,67.23718410033231
2022-01-20,Cow 23,640.7957392796429,17.211132044698182,38.792576711545465
2022-01-26,Cow 16,445.0365017152736,15.327073678328638,53.20257005405264
2022-02-02,Cow 57,316.5377676200652,18.87973409597405,64.37586652534048
2022-02-22,Cow 18,261.6886503344297,30.987565397437898,46.05706525992583
2022-02-14,Cow 35,416.2951969765155,14.626393824095205,48.16500859557466
2022-01-31,Cow 17,484.02839172010135,16.583673583204043,64.57765261470325
2022-02-17,Cow 11,454.559760348698,12.125202912410574,66.4366096988423
2022-01-24,Cow 60,501.6581334013538,20.966372656824696,41.61873281990238
2022-02-26,Cow 3,428.7667087792652,25.05281181817662,52.331176125936125
2022-02-06,Cow 6,373.6140950439016,20.46315382251309,50.80924833836574
2022-01-17,Cow 53,379.8410505305495,15.991318184296954,39.18505298327072
2022-01-24,Cow 42,497.17028864178735,17.363291411893055,52.18806756173639
2022-01-19,Cow 19,493.22782461947065,24.12125713993929,45.970905017795616
2022-01-14,Cow 8,574.8933119912787,13.521364691485813,45.32513748874593
2022-02-11,Cow 17,401.68537919380174,16.586591584660017,49.61932457010976
2022-01-29,Cow 31,645.6955536643084,11.944867169149724,51.55621911163702
2022-01-13,Cow 9,360.69746309170057,21.752286209343332,61.47077432113027
2022-01-07,Cow 13,530.5787616983787,18.884073769841116,42.37994934660043
2022-01-02,Cow 41,469.3847055529295,23.77139853942384,44.69173598447312
2022-01-12,Cow 56,439.3499372795027,14.605259624980295,50.47248204584809
2022-01-24,Cow 10,212.251880631572,20.11643606076592,44.18914241867234
2022-02-23,Cow 58,434.4022602603768,19.10326061406545,41.98916111711758
2022-01-16,Cow 22,586.7187321026727,23.572893608568577,49.79628476787034
2022-02-16,Cow 15,408.6476427244955,20.352986380253757,27.101524990780177
2022-02-22,Cow 42,513.8832148176741,21.44422675743902,52.18633185581277
2022-02-17,Cow 1,340.8015166273672,26.265314232439408,62.09337393306912
2022-02-18,Cow 6,400.1966184598476,16.245477615819194,51.63045407507328
2022-02-20,Cow 48,381.3523092753733,25.5437525935006,40.83003213082648
2022-02-12,Cow 24,391.0927842813733,14.2843095110204,34.25735081279299
2022-02-19,Cow 30,675.570057913123,17.60910405348409,59.6978766906027
2022-01-22,Cow 40,403.4331268752797,24.64844063220839,56.76540512766527
2022-02-06,Cow 1,483.8588516307329,20.252920301925805,39.27705749279795
2022-01-15,Cow 29,530.9652207554469,20.774574936022,58.8863494830274
2022-02-02,Cow 27,427.4869798658921,21.935740748133178,41.98292577588244
2022-01-05,Cow 35,533.0139945976596,22.44107872923559,50.50468671838404
2022-01-21,Cow 44,467.0572558218672,16.610726379471593,54.459549624741065
2022-02-26,Cow 56,541.6785200815499,21.922980985821287,58.70687456092932
2022-02-15,Cow 46,460.63738788933335,14.633020511682671,39.156779883073085
2022-01-27,Cow 10,617.8109387465079,29.25292389401725,34.6767371099328
2022-01-25,Cow 54,450.3774685372431,24.366637303150966,51.42112910783912
2022-01-31,Cow 1,305.99109502921453,16.652963171795328,67.4346265715117
2022-01-31,Cow 54,315.162862488992,24.011668751558187,59.729066456168326
2022-02-14,Cow 15,459.6652895009073,20.394699125460217,60.98521165465856
2022-01-16,Cow 4,427.8362504414324,28.15377547944043,54.712266556785
2022-02-27,Cow 35,725.1395955807302,27.235060817595567,47.60452612255652
2022-01-02,Cow 5,506.4825734590809,23.9069980722408,51.05687862958823
2022-02-27,Cow 3,563.2138974446484,25.726562586068635,57.19170878356249
2022-02-18,Cow 21,526.4021402867204,20.27711431918835,40.0429164791404
2022-01-29,Cow 28,492.9052853310115,23.81212048247337,55.0314953317477
2022-02-03,Cow 39,408.7205143560928,20.122119901639337,34.050656760917825
2022-03-01,Cow 16,636.6283842133028,17.429241773895683,68.54656053862317
2022-02-18,Cow 8,565.9022501557561,19.874614355576664,50.64415479433707
2022-01-29,Cow 25,309.47744786051265,14.78960082618875,46.70603873743822
2022-02-10,Cow 9,551.3372726890157,19.5298295169719,56.50851883978435
2022-02-12,Cow 16,517.7816960183311,24.56138751144094,67.00662873761806
2022-01-27,Cow 54,528.6832085374587,16.948148299690594,48.94126674284922
2022-02-11,Cow 25,365.0480032581409,22.4938635676717,54.03317345121728
2022-01-28,Cow 19,579.734339383872,14.301869853816653,39.62834552445281
2022-01-09,Cow 14,384.20726087683727,27.566219378194816,29.525815505728072
2022-01-28,Cow 40,471.7881246256357,18.63886082430456,54.16587850304651
2022-01-16,Cow 40,637.6191902292271,29.97958364559372,58.15858297836486
2022-02-09,Cow 33,514.08231378503,28.936821056057624,54.80070376796448
2022-01-07,Cow 26,364.8179190897442,24.67223906070933,48.745048513122825
2022-02-27,Cow 11,222.3320246481676,15.30864885113271,44.69429742329682
2022-01-12,Cow 17,421.1503605578929,25.47663024323488,46.04464071680552
2022-02-11,Cow 37,404.8653753045822,18.79427613342325,47.39423186039981
2022-02-22,Cow 13,457.86397058988206,24.17564258445928,43.22840976365808
2022-02-19,Cow 22,248.70387033541223,24.26490827430097,59.52709308495446
2022-01-30,Cow 19,515.7237094783547,14.353232286402262,59.44632239261584
2022-02-27,Cow 42,376.4640677117207,11.378381068361389,32.6058810881576
2022-01-04,Cow 8,644.1558002387397,19.81695298789085,59.8959211019011
2022-01-18,Cow 41,522.3980727037521,11.578432127665028,61.4025222711677
2022-01-30,Cow 2,410.6898383036201,24.39535744458808,40.35203463515208
2022-02-02,Cow 23,429.82874831641385,9.076519220909464,62.86117075082167
2022-01-05,Cow 31,500.5383339000421,18.065591497751075,60.44029986204151
2022-01-03,Cow 30,405.431336101433,18.144403674791644,47.88067040348724
2022-02-12,Cow 47,507.08870516374793,11.774209202689136,65.15753118788817
2022-02-19,Cow 15,480.60182772257457,30.399600544370035,40.298544306705374
2022-01-26,Cow 20,227.93437113619757,22.148366108189865,54.32450312754043
2022-01-29,Cow 5,460.66556001706977,19.538535819740552,50.55032671415173
2022-02-23,Cow 14,489.1175701934615,16.37569228238493,51.5369643807099
2022-02-15,Cow 1,337.21151979930846,15.25801179735162,36.28807824388551
2022-01-26,Cow 5,399.6396396691941,15.543658336970196,53.56154800266143
2022-01-31,Cow 11,438.6610661533377,23.881825333121053,41.22981807780564
2022-01-23,Cow 19,516.7871627171784,14.422970695058368,61.54772040762291
2022-02-21,Cow 47,462.33347868205374,11.06079433364505,46.67390367091219
2022-02-19,Cow 16,420.7701386438095,17.753505774590803,47.56110812448827
2022-01-07,Cow 48,391.5338048480924,17.084902020503925,57.39980008845931
2022-01-11,Cow 53,643.6297313174955,20.40019033035937,44.09720676952493
2022-01-24,Cow 54,690.8844048128426,23.179915670935134,51.45773078818653
2022-01-17,Cow 11,405.1961244979828,11.448844289432284,72.53684226803577
2022-02-08,Cow 14,440.6230645919197,18.822667339550105,49.95872664434447
2022-01-09,Cow 27,373.9979624690704,20.255778153545545,47.59301055715263
2022-02-18,Cow 18,508.836766400818,27.34653614326957,62.92746105060054
2022-02-19,Cow 33,514.0932646487623,12.602068234684069,49.87986576934265
2022-02-18,Cow 47,524.6166987081343,12.9469716296774,46.734479831838456
2022-02-10,Cow 33,479.412489921034,18.94553665102317,42.73997089232682
2022-01-21,Cow 24,486.3168251564773,28.57169424079255,47.77462960908961
2022-01-20,Cow 26,639.7008097728387,18.66798312653016,46.57243692699867
2022-01-05,Cow 1,460.102112804693,17.936187839250845,52.433683575613095
2022-02-09,Cow 37,423.0072775824374,24.613983575668872,48.738422867466575
2022-01-12,Cow 36,502.47279575962295,20.65391682882025,56.24149922864292
2022-01-16,Cow 38,443.3712565221777,23.332457626478096,56.25719599580332
2022-01-30,Cow 25,342.4401491326315,15.91071376074088,39.08449415726892
2022-01-26,Cow 59,435.8671856070278,17.252823842557422,31.554962368687573
2022-02-23,Cow 55,385.43662836705977,14.729170028851351,40.58811451176628
2022-01-17,Cow 32,483.1425251822036,18.38857739046269,57.43342926184853
2022-02-16,Cow 36,622.1718997432099,22.300735814931727,55.03861803967369
2022-02-14,Cow 12,311.6134722127362,23.92073659534036,28.223344225433934
2022-02-23,Cow 8,276.8109133483451,19.685544504090878,51.99541728081702
2022-01-19,Cow 9,474.28302345589066,13.412563448890308,29.78560680731492
2022-01-30,Cow 45,411.403848860627,20.21494360690364,56.655884674033416
2022-01-27,Cow 39,466.4095691269198,24.84372206673223,56.36102554171095
2022-01-27,Cow 1,542.6911410600185,16.039366819971537,53.35162292689355
2022-02-19,Cow 56,315.4192621277848,24.308311928855296,45.924552217943294
2022-01-08,Cow 25,305.81365931064,16.232702471125904,41.71000814467611
2022-02-28,Cow 8,396.1163605588986,17.04331775196977,51.737934523477854
2022-02-04,Cow 19,584.084342428082,24.73586732441625,55.19255376393664
2022-01-11,Cow 57,400.33200044009646,19.07729641438025,63.44105561163632
2022-02-01,Cow 12,380.2682827930365,23.527875468964066,56.01437524624656
2022-01-19,Cow 8,462.5669712751685,12.499104131251864,48.73797646563151
2022-01-11,Cow 16,441.6838052504844,21.581902856526103,49.48996907315317
2022-02-14,Cow 34,397.4882010686915,18.98099303904862,26.054965758319103
2022-01-11,Cow 6,511.94773170827153,20.77572196601182,46.42040364131928
2022-01-27,Cow 16,467.1911119092137,20.1609467187307,40.74865955934918
2022-02-19,Cow 12,417.67479523891615,19.32756176526535,63.79103706237463
2022-01-01,Cow 49,352.2222764841162,19.364437928929927,44.03610948480732
2022-01-13,Cow 26,568.7819235968922,16.992092907608416,64.38449204566432
2022-02-26,Cow 46,461.7652741214722,29.223920091976296,41.17139845288494
2022-01-17,Cow 47,492.7206820751257,15.760615498882215,67.21328382572483
2022-01-25,Cow 46,317.52135483271195,16.62440378856799,45.346664668728025
2022-01-02,Cow 19,465.1701171876647,27.49859803571891,50.62811802262955
2022-01-23,Cow 46,226.18689849636567,23.618331897194643,44.237741926797696
2022-02-08,Cow 28,403.4228039154306,21.50859888693312,38.60216710209582
2022-02-06,Cow 49,561.2295434777532,19.98188931716873,48.48200339538538
2022-01-22,Cow 55,509.8441727906183,23.758409326951536,59.01572385584426
2022-02-16,Cow 1,358.26169922786096,21.20998042601043,49.95397795328584
2022-02-13,Cow 59,334.3423087847701,16.87244427753166,66.48293457648576
2022-01-27,Cow 60,534.7937794813957,15.95367720395108,52.35503284603198
2022-02-06,Cow 31,315.36778179641976,14.857962946954856,49.50632753143677
2022-01-02,Cow 39,311.9033311117503,13.678282414600464,28.604289810158583
2022-01-29,Cow 8,485.8560759021238,22.98925465064046,33.319810834118584
2022-01-02,Cow 7,464.3099264770768,25.386876562572148,62.96038566673162
2022-02-06,Cow 39,481.4046574273179,14.075745385924982,60.893795003812926
2022-02-26,Cow 20,170.63551223066622,9.128939137501442,63.87549264385205
2022-01-29,Cow 20,339.6496505037773,20.685920085041968,57.8716959481235
2022-02-01,Cow 50,146.85043512623523,28.71370353777651,46.17529083216697
2022-01-07,Cow 14,494.8078718000813,19.504274695461195,43.63658916846903
2022-02-05,Cow 48,506.05195557862174,9.671469969093682,64.30790690346298
2022-02-12,Cow 35,440.4522364417388,16.592845335552603,53.11702892985028
2022-02-24,Cow 20,317.9057647148593,17.631377582959527,37.08571801718766
2022-02-05,Cow 16,426.9309823065451,20.04022318839881,58.34077662936151
2022-03-01,Cow 53,332.06604181776777,19.29996320592347,58.42787959044797
2022-01-22,Cow 38,471.9612028348405,17.924646921584742,44.83005804059719
2022-02-24,Cow 1,356.0312092944562,25.470745502813735,48.49542464431164
2022-01-01,Cow 7,519.3377444820684,22.91060463499268,59.92630331868323
2022-01-25,Cow 21,444.53567440209,15.212320003123049,38.23810752824103
2022-01-09,Cow 18,424.69198059239255,12.337816912648536,44.616039585605336
2022-01-13,Cow 34,281.2771823664368,24.895150015140636,53.002520614049175
2022-02-27,Cow 47,424.1007210439244,21.07510465581652,56.9816401591815
2022-01-11,Cow 52,371.5748470718375,31.37168463732468,37.90592609638687
2022-01-13,Cow 21,514.13852760909,22.84343816029643,62.00421424383882
2022-01-15,Cow 51,335.5613423207094,16.25401828885188,59.26408709690429
2022-02-28,Cow 5,371.3038444115813,23.48384416925415,56.03032211739105
2022-02-11,Cow 21,507.91582001987945,24.47149523105293,57.87824370605806
2022-02-17,Cow 9,429.054945356551,12.094760667130483,41.597640476315696
2022-01-13,Cow 39,628.7813603931104,20.02939122260205,45.82935432856316
2022-02-11,Cow 35,635.3224247181446,15.535433889435062,34.089113551556665
2022-01-09,Cow 46,589.6252369511826,22.730751287269168,36.95858956559498
2022-02-23,Cow 27,361.7472930826171,30.258402282192804,33.3037846962519
2022-01-10,Cow 1,542.0499767171708,34.05154925306436,49.666560144351386
2022-01-30,Cow 1,358.2951940692375,15.190106116335702,47.36677945919266
2022-01-04,Cow 25,365.8790499380008,13.87849686342254,44.52734065101847
2022-02-21,Cow 24,369.4973250115803,12.160613901844908,43.14175298765087
2022-01-21,Cow 27,260.2307626033864,17.180117245963036,57.189770438677705
2022-02-21,Cow 17,311.1346204023744,20.8981358392812,46.461711586339824
2022-02-03,Cow 22,680.766530846311,9.968324643417938,42.453452542800086
2022-02-22,Cow 32,399.3194283267644,13.780373747107529,49.34080158375673
2022-01-06,Cow 39,486.3994090727428,19.01487291981712,51.86342450591613
2022-01-22,Cow 50,670.6420997761641,19.918717213310263,44.79998597806281
2022-02-13,Cow 16,339.10464499672645,24.530859294246486,56.42557851704476
2022-01-30,Cow 24,404.34683387853227,25.190649751151845,53.28785864876735
2022-01-18,Cow 15,547.0132205358187,13.404039644397445,54.59945469149571
2022-01-27,Cow 44,384.19470235368505,21.923915504056698,53.03275886528869
2022-02-28,Cow 27,522.558947605521,23.720043623137443,62.23494119212059
2022-02-11,Cow 39,536.8514900810758,21.22915921952046,60.2427828628431
2022-01-07,Cow 6,425.6802441925964,22.92295196614685,51.19148554529301
2022-01-15,Cow 53,542.7757024421295,25.89827648591388,51.245865062184286
2022-01-25,Cow 32,511.26648646132514,24.217300041964435,37.06277574312197
2022-01-27,Cow 26,444.49565247996367,26.42022804434408,35.40673984081144
2022-02-11,Cow 13,495.78998582790376,32.26530728731955,66.20197973121957
2022-01-15,Cow 30,540.360496365455,27.75440836342034,57.68168651617536
2022-02-18,Cow 59,533.0884148939663,19.39225044989276,56.01149152622431
2022-01-17,Cow 5,445.68737048723966,28.13742383586743,45.69644969837833
2022-02-03,Cow 12,517.2193125832821,10.527254561029542,54.70830693873184
2022-02-25,Cow 7,595.2658834071872,17.20868081711742,49.78710793114725
2022-02-13,Cow 26,367.1073678810861,20.73790577934682,38.59158169547197
2022-01-20,Cow 28,524.7475203684953,16.00274847260188,57.05103869983088
2022-02-18,Cow 44,281.59371674556195,25.72788320534162,60.549701194692496
2022-01-23,Cow 36,646.8665556784237,31.00199919170759,44.38322264581132
2022-01-24,Cow 9,512.3030290496563,20.031472089658298,30.92326758001198
2022-02-14,Cow 57,576.6230929932741,20.08496174321382,43.47072372754469
2022-01-13,Cow 31,390.9784041677945,16.56051257399602,38.4764157852869
2022-02-07,Cow 39,397.3762338236474,12.212417687741192,26.73918592494533
2022-01-07,Cow 50,572.6699082358922,16.793051081206528,44.14798246114681
2022-02-22,Cow 27,193.40117151353644,29.44175015096525,53.00985058730766
2022-02-08,Cow 35,584.2532269760715,8.018073281791027,62.56336906406059
2022-01-17,Cow 44,430.3308796550139,14.234494206245278,52.81097762175937
2022-01-13,Cow 51,300.4620250080711,21.03413617682701,36.93503154232473
2022-03-01,Cow 35,446.8201400808793,19.158621954006875,47.51176484623552
2022-01-07,Cow 18,526.5161409044902,15.480183267279257,47.69583220530125
2022-01-02,Cow 37,633.403649372458,17.956257970618598,59.52916494376129
2022-01-19,Cow 36,641.5311372648678,22.368043798621105,53.01511316771212
2022-01-22,Cow 3,352.85450206033147,17.41892138153055,56.00837140309926
2022-01-21,Cow 29,519.2538621707077,22.774792566629305,35.96861429696258
2022-01-06,Cow 9,525.2183799988476,21.20203571516223,56.72372926649052
2022-01-21,Cow 35,471.1818061333362,18.621349435884596,54.364204505049365
2022-02-24,Cow 40,441.20694138271546,15.705516464032549,54.19362333322295
2022-02-07,Cow 60,475.6431622918877,18.81317928823773,31.904696921845144
2022-02-07,Cow 15,489.4150998644193,16.429021101861615,45.51463480954731
2022-01-28,Cow 24,327.6737170118657,25.51545372998587,53.0544894799525
2022-01-16,Cow 34,472.34024528769663,11.173304059940596,56.78861856981288
2022-01-20,Cow 50,512.7926540067792,21.858359229009118,46.88914613206046
2022-02-16,Cow 41,515.9812266180826,11.928810165845352,45.45411735192822
2022-01-09,Cow 4,488.79634643177553,24.00651089604788,57.71938590894689
2022-01-15,Cow 22,534.5457648542605,23.580860841437964,50.006115340509815
2022-01-10,Cow 47,542.4563593064946,22.977848191174047,68.10820478224868
2022-02-07,Cow 58,538.7657518891583,22.03876503920539,40.12500475087442
2022-02-22,Cow 19,394.6321104416211,18.42311285803496,62.847765188322455
2022-02-20,Cow 15,501.4502685133377,15.722683697802264,52.23779574691105
2022-01-11,Cow 1,428.12799911588337,31.20589148742217,40.48545395283336
2022-02-03,Cow 50,458.18449586578697,10.037705549428455,51.41499324494247
2022-01-22,Cow 23,427.4809826270448,25.0377580293153,49.45869248906959
2022-02-05,Cow 29,448.6128899028191,17.596020659729334,54.67616449978638
2022-02-28,Cow 9,475.3190291036072,25.31396279893944,71.97222127562466
2022-02-23,Cow 57,375.8064950734287,11.589447788752338,43.06548962223311
2022-01-17,Cow 26,358.44536660291084,20.79162341567884,34.16930733860711
2022-02-06,Cow 54,335.56703254250067,23.40752983177781,64.04567914178276
2022-02-15,Cow 21,575.8345028894099,14.522480097834537,59.1948978221259
2022-01-20,Cow 42,552.6646122959127,22.871451075730075,49.945439980066254
2022-01-28,Cow 11,418.9151119184645,18.08590895513244,59.18504973923521
2022-02-28,Cow 51,489.9528038042085,8.848004503059403,51.75215825852219
2022-01-15,Cow 38,435.9536719421982,21.19640029386002,48.04202206511
2022-02-05,Cow 25,577.2021638269454,22.27034553395405,54.32478872820489
2022-02-17,Cow 2,502.2159006446851,11.662786694390118,38.96491317550818
2022-02-24,Cow 11,325.076716056064,18.14536505446249,52.101954589411605
2022-01-30,Cow 47,427.11350404605287,17.67305757723742,54.66937454445463
2022-01-27,Cow 9,557.3524778169859,13.10002120771325,55.69354070882949
2022-01-22,Cow 46,527.3824932810412,27.08691809627684,69.56663504236172
2022-02-01,Cow 59,324.920912379108,26.58274448027658,33.190521069290504
2022-02-21,Cow 51,439.8623134976553,14.464160079402522,35.78750333963593
2022-01-21,Cow 39,358.5429090619927,16.263308385124574,80.62571819314343
2022-01-01,Cow 29,504.8763485283972,20.994119124939026,52.2743366905766
2022-01-16,Cow 6,413.1078443398648,7.336647108498749,47.944193631737605
2022-02-05,Cow 15,337.7871270088274,22.801558657389176,52.487924624204936
2022-02-23,Cow 4,499.4256095334974,17.960771221987336,59.026908463475465
2022-01-23,Cow 39,423.6521486496353,21.605376964128357,43.05121486409276
2022-02-09,Cow 52,503.9814517833689,11.844857248411431,35.29600683035281
2022-01-22,Cow 59,695.1445275153641,13.565925751430695,49.69032966590445
2022-01-03,Cow 45,548.2933296486295,10.935796197710934,48.21586617995064
2022-02-12,Cow 15,655.2082667573255,17.1692006418547,53.93747809001263
2022-01-07,Cow 57,417.8480267365756,29.339393587657447,51.49675075039064
2022-01-10,Cow 35,470.4506921791468,20.87555618604557,61.51860727017523
2022-01-03,Cow 16,549.828158098806,12.59490343011352,67.72870631869951
2022-01-06,Cow 42,490.7305325080768,28.188262133035707,53.09743048192053
2022-01-25,Cow 50,428.4976076473147,14.994946811264612,46.00434157042539
2022-02-11,Cow 52,385.6726764244193,20.880635410793342,42.66855048310775
2022-01-26,Cow 18,411.0941465990071,19.23645235942845,51.160448264371226
2022-02-15,Cow 9,652.2733416016766,7.132918464924384,58.34500499902207
2022-01-11,Cow 2,442.047416941583,10.278924587557064,57.199385027973015
2022-01-16,Cow 26,278.72840218999454,26.83253605213753,38.52057334392191
2022-01-27,Cow 36,596.977341961613,12.723395251928803,80.43495373642448
2022-01-05,Cow 34,403.3211993969478,10.79674307734139,64.88479712607412
2022-01-29,Cow 6,495.15333085411,15.465883099438352,54.67493769935472
2022-02-17,Cow 40,524.65219652911,13.410756674263297,43.36839129762835
2022-01-06,Cow 47,476.0599000509176,27.43605517597795,44.8911644890082
2022-01-23,Cow 56,569.4763334032733,23.4602160258792,29.369759107089056
2022-02-17,Cow 55,295.0660602984234,18.956364425617476,59.39370980703875
2022-01-26,Cow 51,505.23909320693735,22.60761169023373,24.281918440323032
2022-02-18,Cow 1,384.8544432092284,15.620417009924193,44.20572824114176
2022-02-16,Cow 31,348.976505007593,12.946679248565884,49.173485185564665
2022-01-07,Cow 3,421.7144667605792,15.68709243489686,68.82750642813757
2022-02-13,Cow 25,495.1185051570981,5.898349755266498,49.548896613664525
2022-01-30,Cow 29,565.5394235589126,3.63035975434148,38.44545300518791
2022-01-29,Cow 37,369.26299402277874,25.67002827938468,57.359697481476886
2022-01-16,Cow 24,362.13005556483824,26.8760409681972,42.588627501037074
2022-01-04,Cow 4,411.8252695374865,18.1138589802644,47.37772077521736
2022-01-25,Cow 5,387.19733497173047,13.151428205110042,45.5277076661164
2022-03-01,Cow 4,399.303476701389,19.8893044234292,46.394879181807454
2022-01-31,Cow 32,343.82861780007886,23.83992652112404,45.3822164124004
2022-01-13,Cow 11,320.39105861551576,11.91229427104481,65.97702404589728
2022-02-22,Cow 48,401.1271908665632,9.733790505121236,56.97296503772313
2022-01-12,Cow 20,517.0777237168894,23.15640357615096,45.73289919116043
2022-01-24,Cow 23,512.804419442935,20.626753956669848,52.45336233237672
2022-01-28,Cow 52,353.57777548869234,17.886484785469747,74.76350354920099
2022-01-28,Cow 10,425.92265376569134,18.057978815232183,52.17045215179144
2022-03-01,Cow 45,305.7286774272506,19.82608721928381,41.69578597833109
2022-01-08,Cow 1,434.9361789046943,21.21880762767237,53.29915524812775
2022-01-24,Cow 43,506.5962784995458,20.219629854507826,47.33067792314864
2022-03-01,Cow 49,390.3392972139866,21.53841415740977,40.53933750800651
2022-02-13,Cow 21,440.569729190258,12.879444898838443,48.917453189598056
2022-02-09,Cow 35,397.2370394084466,20.507556362674716,53.10873408575108
2022-02-08,Cow 11,244.2118242234904,14.002304024767822,50.271006689977575
2022-01-30,Cow 3,391.744565514829,17.00793242948445,41.26242050165224
2022-01-10,Cow 55,398.2332886214234,21.469973611233684,55.835104609271774
2022-01-29,Cow 23,515.1076579597066,21.98573141723166,60.259671082579096
2022-01-27,Cow 46,447.5875170680311,19.074008475570945,56.33458698743741
2022-01-24,Cow 17,353.57299121667023,15.410339020835591,46.912476465681486
2022-02-18,Cow 9,581.839374548227,29.01754282355073,61.51022428236925
2022-01-06,Cow 13,479.9885880126754,22.404008559479905,50.28809852438081
2022-01-19,Cow 46,514.9087677371064,21.81462506412385,58.13694646898759
2022-01-05,Cow 3,528.3406194345695,17.179644967975467,55.216722389789965
2022-02-05,Cow 27,427.8020217210069,18.07458695451501,55.77271793855408
2022-01-15,Cow 58,390.6268694328167,19.923976906592557,38.15771623469044
2022-01-17,Cow 1,383.3463453233211,19.607437021230886,43.340769579735664
2022-02-23,Cow 7,475.520593665342,17.94180153613857,42.30336103597424
2022-02-14,Cow 11,384.3366569999918,17.30102667765392,37.35516832772701
2022-02-01,Cow 29,584.6744108176915,25.703885745766723,39.31995876575186
2022-03-01,Cow 3,455.0311496690591,16.598934403601145,19.6511332074674
2022-02-02,Cow 24,547.2941834486041,18.777881037221725,56.65831424092761
2022-02-08,Cow 41,372.5322634188948,14.830436466540046,52.20563624227811
2022-02-26,Cow 32,545.4661468695471,31.75083797287441,56.02641333510219
2022-02-01,Cow 45,499.9375932943556,19.37606547173641,45.92671840649932
2022-02-02,Cow 34,284.3199368548396,25.110971099203837,42.83546120553036
2022-01-11,Cow 46,460.6436402906098,19.19539626575095,48.389667591670886
2022-01-19,Cow 32,427.3607997275579,19.926109152276556,56.10459858955575
2022-01-06,Cow 34,357.318871752914,17.773456681284838,44.58570491594075
